"dateTimeID","messID","dt_string","datetime_lt","datetime_ct","day","hour","Log_05","Log_10","Log_11","Log_14","Log_19","Log_20","Log_22","Log_23","Log_24","Log_26","Log_27","Log_28","Log_29","Log_30","Log_31","Log_32","Log_36","Log_37","Log_39","Log_40","aussen14_1_1","aussen14_1_2","tempNum"
"T110217090000",593,"2017-02-11 09:00:00",2017-02-11 09:00:00,2017-02-11 09:00:00,"Sa. 11 Feb 2017","09",23,21.25,21,21,20.75,23.25,20,22.25,21.25,22,21,20.75,23,20,22,22.25,21,20,23.5,20.5,1,1,24
"T110217100000",594,"2017-02-11 10:00:00",2017-02-11 10:00:00,2017-02-11 10:00:00,"Sa. 11 Feb 2017","10",23.25,21.75,21.5,22,21.25,23.75,20.5,22.5,21.75,22.5,21.5,21.5,23.5,20.5,22.75,22.5,21.5,20.5,23.75,21,1.5,1,24
"T110217110000",595,"2017-02-11 11:00:00",2017-02-11 11:00:00,2017-02-11 11:00:00,"Sa. 11 Feb 2017","11",23.75,22.25,22,22.5,21.75,24.25,21,22.75,22.25,23,22.25,22,24,21,23.25,23,22,21,24.25,21.5,2,2,24
"T110217120000",596,"2017-02-11 12:00:00",2017-02-11 12:00:00,2017-02-11 12:00:00,"Sa. 11 Feb 2017","12",24.25,22.75,22.5,23.5,22,24.75,21.5,23,23,24,23,23,24.5,21.75,24,23.5,22.5,22,25,22,3,3,24
"T110217130000",597,"2017-02-11 13:00:00",2017-02-11 13:00:00,2017-02-11 13:00:00,"Sa. 11 Feb 2017","13",24.75,23.25,23.5,24.5,23,25.25,22.5,23,24.25,24.75,24.5,24,25,22.75,24.75,24.5,23,23,25.5,23.5,3.5,3.5,24
"T110217140000",598,"2017-02-11 14:00:00",2017-02-11 14:00:00,2017-02-11 14:00:00,"Sa. 11 Feb 2017","14",25.5,25.25,25,25.75,24,26.25,24,24,25.25,25.5,25.75,25,25.5,24.25,26.5,25,24,23.5,26,24.5,5,4.5,24
"T110217150000",599,"2017-02-11 15:00:00",2017-02-11 15:00:00,2017-02-11 15:00:00,"Sa. 11 Feb 2017","15",25.25,25.75,24,25,23.5,25.75,24,23.5,24.75,25,25.25,24.75,25,24.25,26.5,25,23.5,23.5,25.25,23.75,5.5,5,24
"T110217160000",600,"2017-02-11 16:00:00",2017-02-11 16:00:00,2017-02-11 16:00:00,"Sa. 11 Feb 2017","16",24.5,25,23.5,24,23.25,25,23.5,23.25,24.25,24,24.75,24.25,24.5,23.75,25,24.5,23.25,23,24.5,23,5.5,5.5,24
"T110217170000",601,"2017-02-11 17:00:00",2017-02-11 17:00:00,2017-02-11 17:00:00,"Sa. 11 Feb 2017","17",24,22.75,22.5,23,22.5,24.25,22,23,23,22.5,23,23,24,22.25,23.5,23.5,22.75,22,24,22.5,4,4,22
"T110217180000",602,"2017-02-11 18:00:00",2017-02-11 18:00:00,2017-02-11 18:00:00,"Sa. 11 Feb 2017","18",22.75,21.25,21.5,21.5,21.5,23.25,20.75,21.5,21.75,22,21.5,21.5,23.5,20.5,21,22.5,21.75,21,23,21,2,1.5,22
"T110217190000",603,"2017-02-11 19:00:00",2017-02-11 19:00:00,2017-02-11 19:00:00,"Sa. 11 Feb 2017","19",22.75,20.75,21,21.5,21,23.25,20,21.5,21.25,22,21,21,23,20,21,22.25,21.5,20.5,23.5,20.5,0.5,0,22
"T110217200000",604,"2017-02-11 20:00:00",2017-02-11 20:00:00,2017-02-11 20:00:00,"Sa. 11 Feb 2017","20",22.5,20.75,21,21,20.75,22.75,20,21.5,21.25,22,21,20.75,23,20,21.25,22,21.25,20,23.25,20.25,0,0,22
"T110217210000",605,"2017-02-11 21:00:00",2017-02-11 21:00:00,2017-02-11 21:00:00,"Sa. 11 Feb 2017","21",22.5,20.75,20.5,21,20.5,22.75,20,21.25,21,21.5,20.75,20.5,22.5,20,21.25,21.75,21,19.5,23,20,0.5,0,22
"T110217220000",606,"2017-02-11 22:00:00",2017-02-11 22:00:00,2017-02-11 22:00:00,"Sa. 11 Feb 2017","22",22.5,20.75,20.5,21,20.5,22.75,20,21.5,21,21.5,20.75,20.5,22.5,19.75,21.25,21.75,21,19.5,23,20,0.5,0,22
"T110217230000",607,"2017-02-11 23:00:00",2017-02-11 23:00:00,2017-02-11 23:00:00,"Sa. 11 Feb 2017","23",22.5,20.75,20.5,21,20.5,22.75,20,21.5,21,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0,22
"T120217000000",608,"2017-02-12 00:00:00",2017-02-12 00:00:00,2017-02-12 00:00:00,"So. 12 Feb 2017","00",22.5,20.75,20.5,21,20.5,22.75,20,21.25,21,21.5,20.75,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0,22
"T120217010000",609,"2017-02-12 01:00:00",2017-02-12 01:00:00,2017-02-12 01:00:00,"So. 12 Feb 2017","01",22.5,20.75,20.5,21,20.5,22.75,19.75,21.5,20.75,21.5,20.75,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0,22
"T120217020000",610,"2017-02-12 02:00:00",2017-02-12 02:00:00,2017-02-12 02:00:00,"So. 12 Feb 2017","02",22.25,20.75,20.5,21,20.5,22.75,19.75,21.75,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0,0,22
"T120217030000",611,"2017-02-12 03:00:00",2017-02-12 03:00:00,2017-02-12 03:00:00,"So. 12 Feb 2017","03",22.25,20.75,20.5,21,20.5,22.75,19.75,21,20.75,21.5,20.5,20.5,22.5,19.75,21.25,21.75,21,19.5,23,20,0,-0.5,22
"T120217040000",612,"2017-02-12 04:00:00",2017-02-12 04:00:00,2017-02-12 04:00:00,"So. 12 Feb 2017","04",22.5,20.75,20.5,21,20.5,22.75,20,21,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0,0,22
"T120217050000",613,"2017-02-12 05:00:00",2017-02-12 05:00:00,2017-02-12 05:00:00,"So. 12 Feb 2017","05",22.25,20.75,20.5,20.75,20.5,22.75,19.75,21,20.75,20.5,20.5,20.5,22.5,19.75,21.25,21.75,21,19.5,23,20,0.5,0,22
"T120217060000",614,"2017-02-12 06:00:00",2017-02-12 06:00:00,2017-02-12 06:00:00,"So. 12 Feb 2017","06",22.25,20.75,20.5,21,20.5,22.75,19.75,21.25,20.75,21,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0,22
"T120217070000",615,"2017-02-12 07:00:00",2017-02-12 07:00:00,2017-02-12 07:00:00,"So. 12 Feb 2017","07",22.5,20.75,20.5,21,20.5,22.75,19.75,21.5,21,21.5,20.5,20.5,22.5,19.75,21.25,21.75,21,19.5,23,20,0,0,22
"T120217080000",616,"2017-02-12 08:00:00",2017-02-12 08:00:00,2017-02-12 08:00:00,"So. 12 Feb 2017","08",22.75,20.75,20.75,21,20.5,23.25,19.75,21.75,21,22,20.75,20.5,23,19.75,21.5,22,21,19.5,23.25,20,0,0,24
"T120217090000",617,"2017-02-12 09:00:00",2017-02-12 09:00:00,2017-02-12 09:00:00,"So. 12 Feb 2017","09",23,21.25,21,21,20.75,23.25,20,22.25,21.25,22,21,20.75,23,20,22,22.25,21,20,23.75,20.5,0.5,0.5,24
"T120217100000",618,"2017-02-12 10:00:00",2017-02-12 10:00:00,2017-02-12 10:00:00,"So. 12 Feb 2017","10",23.25,21.75,21,21.5,21,23.5,20.5,22.5,21.75,21.5,21.5,21.25,23,20.5,22.75,22.5,21.25,20.5,23.5,20.5,1,0.5,24
"T120217110000",619,"2017-02-12 11:00:00",2017-02-12 11:00:00,2017-02-12 11:00:00,"So. 12 Feb 2017","11",24.25,22.75,22.25,23.25,22,24.75,21.5,22.75,22.75,23,23,22.75,24,21.75,24,23.5,22.25,21.5,24.75,22,2.5,2.5,24
"T120217120000",620,"2017-02-12 12:00:00",2017-02-12 12:00:00,2017-02-12 12:00:00,"So. 12 Feb 2017","12",25.75,24.25,24,26,23.5,26.25,23,23.75,25,25.5,26,25,25.5,23.75,25.5,25,23.5,23.5,27.25,24.25,3.5,3,24
"T120217130000",621,"2017-02-12 13:00:00",2017-02-12 13:00:00,2017-02-12 13:00:00,"So. 12 Feb 2017","13",24.25,23.75,24,25,23,24.75,22.5,23,24.25,25,24.25,23.75,24.5,23,24.75,24,23,23,25.5,24,4.5,4,24
"T120217140000",622,"2017-02-12 14:00:00",2017-02-12 14:00:00,2017-02-12 14:00:00,"So. 12 Feb 2017","14",24.75,25.25,24.75,25,23.5,25.25,23.5,23.75,24.75,24.5,25,24.5,25,23.75,25.75,24.5,23.5,23,25.25,24.25,5,4.5,24
"T120217150000",623,"2017-02-12 15:00:00",2017-02-12 15:00:00,2017-02-12 15:00:00,"So. 12 Feb 2017","15",25,25.5,24,24.75,23.5,25.25,23.75,23.5,24.75,24.75,25,24.5,25,24,26,24.5,23.5,23.5,25,23.5,5.5,5,24
"T120217160000",624,"2017-02-12 16:00:00",2017-02-12 16:00:00,2017-02-12 16:00:00,"So. 12 Feb 2017","16",24.5,24.75,23,24,23,25,23.5,23,24.25,24,24.5,24.25,24.5,23.5,25,24,23,23,24.5,23,5.5,5.5,24
"T120217170000",625,"2017-02-12 17:00:00",2017-02-12 17:00:00,2017-02-12 17:00:00,"So. 12 Feb 2017","17",24.25,23.25,22.75,23.25,22.75,24.5,22.5,23,23.25,23,23.5,23.25,24.5,22.5,23.75,24,23,22.5,24.25,22.75,5,4.5,22
"T120217180000",626,"2017-02-12 18:00:00",2017-02-12 18:00:00,2017-02-12 18:00:00,"So. 12 Feb 2017","18",23.25,21.5,21.75,22,22,23.25,21,22,22.25,22.5,22,22,23.75,21,21.75,23,22,21.5,23.25,21.5,3.5,3,22
"T120217190000",627,"2017-02-12 19:00:00",2017-02-12 19:00:00,2017-02-12 19:00:00,"So. 12 Feb 2017","19",22.75,20.75,21,21.5,21,22.75,20.25,21.5,21.25,22,21,21,23,20.25,21,22.25,21.5,20.5,23.25,20.75,2.5,2.5,22
"T120217200000",628,"2017-02-12 20:00:00",2017-02-12 20:00:00,2017-02-12 20:00:00,"So. 12 Feb 2017","20",22.5,20.75,21,21,20.75,22.75,20,21.5,21.25,22,21,20.75,22.75,20,21.25,22,21.25,20,23.25,20.25,1.5,1,22
"T120217210000",629,"2017-02-12 21:00:00",2017-02-12 21:00:00,2017-02-12 21:00:00,"So. 12 Feb 2017","21",22.25,20.75,20.5,21,20.5,22.75,20,21.25,21.25,21.5,21,20.75,22.5,20,21.25,22,21,19.5,23.25,20,1,1,22
"T120217220000",630,"2017-02-12 22:00:00",2017-02-12 22:00:00,2017-02-12 22:00:00,"So. 12 Feb 2017","22",22.25,20.75,20.5,21,20.5,22.75,20,21.25,21.25,21.5,20.75,20.75,22.5,20,21.25,21.75,21,19.5,23,20,1,0.5,22
"T120217230000",631,"2017-02-12 23:00:00",2017-02-12 23:00:00,2017-02-12 23:00:00,"So. 12 Feb 2017","23",22.5,20.75,20.5,21,20.5,22.75,20,21.25,21,21.5,20.75,20.5,22.5,20,21.5,21.75,21,19.5,23,20,1,0.5,22
"T130217000000",632,"2017-02-13 00:00:00",2017-02-13 00:00:00,2017-02-13 00:00:00,"Mo. 13 Feb 2017","00",22.25,20.75,20.5,21,20.5,22.75,20,21.5,21,21.5,20.75,20.5,22.5,20,21.5,21.75,21,19.5,23,20,0.5,0.5,22
"T130217010000",633,"2017-02-13 01:00:00",2017-02-13 01:00:00,2017-02-13 01:00:00,"Mo. 13 Feb 2017","01",22.25,20.75,20.5,21,20.5,22.75,19.75,21,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0.5,22
"T130217020000",634,"2017-02-13 02:00:00",2017-02-13 02:00:00,2017-02-13 02:00:00,"Mo. 13 Feb 2017","02",22.25,20.75,20.5,21,20.5,22.75,20,21.25,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,1,0.5,22
"T130217030000",635,"2017-02-13 03:00:00",2017-02-13 03:00:00,2017-02-13 03:00:00,"Mo. 13 Feb 2017","03",22.5,20.75,20.5,21,20.5,22.75,20,21.25,20.75,21.5,20.75,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0.5,22
"T130217040000",636,"2017-02-13 04:00:00",2017-02-13 04:00:00,2017-02-13 04:00:00,"Mo. 13 Feb 2017","04",22.25,20.75,20.5,21,20.5,22.75,20,21.5,20.75,21.5,20.75,20.5,22.5,20,21.5,21.75,21,19.5,23,20,0.5,0,22
"T130217050000",637,"2017-02-13 05:00:00",2017-02-13 05:00:00,2017-02-13 05:00:00,"Mo. 13 Feb 2017","05",22.25,20.75,20.5,21,20.5,22.75,20,21.25,20.75,20,20.75,20.5,22.5,20,21.5,21.75,21,19.5,22.75,20,0.5,0,22
"T130217060000",638,"2017-02-13 06:00:00",2017-02-13 06:00:00,2017-02-13 06:00:00,"Mo. 13 Feb 2017","06",22.25,20.75,20.5,20.75,20.5,22.75,19.75,21,20.75,21,20.5,20.5,22.5,19.75,21.25,21.5,21,19.5,22.75,20,0.5,0,22
"T130217070000",639,"2017-02-13 07:00:00",2017-02-13 07:00:00,2017-02-13 07:00:00,"Mo. 13 Feb 2017","07",22.5,21,20.5,21,20.5,22.75,20,21.75,21,21.5,20.75,20.5,22.5,20,21.25,21.75,21,19.5,23,19.75,0.5,0,22
"T130217080000",640,"2017-02-13 08:00:00",2017-02-13 08:00:00,2017-02-13 08:00:00,"Mo. 13 Feb 2017","08",22.5,20.75,20.5,21,20.5,22.75,19.5,22,20.75,21.5,20.5,20.5,22.75,19.75,21,22,21,19.5,23.25,20,0.5,0.5,24
"T130217090000",641,"2017-02-13 09:00:00",2017-02-13 09:00:00,2017-02-13 09:00:00,"Mo. 13 Feb 2017","09",22.75,21.25,21,21,20.75,23.25,19.5,22.25,21.25,22,20.5,20.75,23,19.75,21.75,22,21,20,23.5,20,0.5,0.5,24
"T130217100000",642,"2017-02-13 10:00:00",2017-02-13 10:00:00,2017-02-13 10:00:00,"Mo. 13 Feb 2017","10",22.75,21.25,21,21.5,21,23.25,20,22.25,21.25,22,21,21,23,20.25,22.25,22,21.5,20,23.75,20.5,1,0.5,24
"T130217110000",643,"2017-02-13 11:00:00",2017-02-13 11:00:00,2017-02-13 11:00:00,"Mo. 13 Feb 2017","11",23.25,21.75,21.5,22,21.25,23.75,20.5,22.5,21.75,22.5,21.5,21.5,23.5,20.5,22.75,22.5,21.75,20.5,23.75,21,1.5,1,24
"T130217120000",644,"2017-02-13 12:00:00",2017-02-13 12:00:00,2017-02-13 12:00:00,"Mo. 13 Feb 2017","12",23.75,22.25,21.5,22.5,21.5,24,21,22.75,22.25,23,22,22,23.5,21,23,22.75,22,21,23.75,21.5,2,1.5,24
"T130217130000",645,"2017-02-13 13:00:00",2017-02-13 13:00:00,2017-02-13 13:00:00,"Mo. 13 Feb 2017","13",24.25,22.75,22.5,23.5,22.25,24.75,21.5,23.25,23,24,23,23,24.5,22,24,23.5,22.5,22,25,22.25,3,2.5,24
"T130217140000",646,"2017-02-13 14:00:00",2017-02-13 14:00:00,2017-02-13 14:00:00,"Mo. 13 Feb 2017","14",24.75,23.25,23,24,22.5,25.25,22,23.5,23.25,24.5,23.5,23.25,25,22.25,24.25,24,23,22,25.25,22.5,2.5,2.5,24
"T130217150000",647,"2017-02-13 15:00:00",2017-02-13 15:00:00,2017-02-13 15:00:00,"Mo. 13 Feb 2017","15",24.25,22.75,22.5,23.25,22.5,24.75,21.75,23.5,23.25,24,23,23,24.5,22,23.75,23.75,22.5,22,24.75,22.25,2,2,24
"T130217160000",648,"2017-02-13 16:00:00",2017-02-13 16:00:00,2017-02-13 16:00:00,"Mo. 13 Feb 2017","16",23.75,21.75,22,22.5,22,23.75,21,22.5,22.25,23,22,22,24,21.25,22.75,23,22,21,24,21.5,2,1.5,24
"T130217170000",649,"2017-02-13 17:00:00",2017-02-13 17:00:00,2017-02-13 17:00:00,"Mo. 13 Feb 2017","17",23.25,21.25,21.25,21.5,21.5,23.25,20.5,22.25,21.75,21.5,21.5,21.5,23.5,20.5,22.25,22.5,21.5,20.75,23.5,21,2,2,22
"T130217180000",650,"2017-02-13 18:00:00",2017-02-13 18:00:00,2017-02-13 18:00:00,"Mo. 13 Feb 2017","18",22.75,20.75,21,21,21,23,20,22,21.25,21.75,21,21,23.5,20,21.5,22,21.5,20.5,23.25,20.5,2,1.5,22
"T130217190000",651,"2017-02-13 19:00:00",2017-02-13 19:00:00,2017-02-13 19:00:00,"Mo. 13 Feb 2017","19",22.75,20.75,21,21.5,21,23.25,20,22,21.25,22,21,20.75,23,20,21.25,22.25,21.5,20,23.25,20.5,2,1.5,22
"T130217200000",652,"2017-02-13 20:00:00",2017-02-13 20:00:00,2017-02-13 20:00:00,"Mo. 13 Feb 2017","20",22.75,20.75,20.75,21,20.75,22.75,20,21.75,21,21.5,20.75,20.75,23,20,21.5,22,21,20,23.25,20.25,1.5,1.5,22
"T130217210000",653,"2017-02-13 21:00:00",2017-02-13 21:00:00,2017-02-13 21:00:00,"Mo. 13 Feb 2017","21",22.5,20.75,20.5,21,20.5,22.75,20,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.75,23,20,1.5,1,22
"T130217220000",654,"2017-02-13 22:00:00",2017-02-13 22:00:00,2017-02-13 22:00:00,"Mo. 13 Feb 2017","22",22.25,20.75,20.5,21,20.5,22.75,19.75,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,1,1,22
"T130217230000",655,"2017-02-13 23:00:00",2017-02-13 23:00:00,2017-02-13 23:00:00,"Mo. 13 Feb 2017","23",22.25,20.75,20.5,21,20.5,22.75,19.5,21.25,20.75,21.5,20.5,20.5,22.5,19.75,21.25,21.5,21,19.5,22.75,20,1,0.5,22
"T140217000000",656,"2017-02-14 00:00:00",2017-02-14 00:00:00,2017-02-14 00:00:00,"Di. 14 Feb 2017","00",22.25,20.75,20.5,21,20.5,22.75,19.75,21.25,20.75,21.5,20.5,20.5,22.5,19.75,21.25,21.5,21,19.5,22.75,20,1,0.5,22
"T140217010000",657,"2017-02-14 01:00:00",2017-02-14 01:00:00,2017-02-14 01:00:00,"Di. 14 Feb 2017","01",22.25,20.75,20.5,21,20.5,22.75,19.75,21.25,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,1,0.5,22
"T140217020000",658,"2017-02-14 02:00:00",2017-02-14 02:00:00,2017-02-14 02:00:00,"Di. 14 Feb 2017","02",22.25,20.75,20.5,20.75,20.5,22.75,19.75,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,1,0.5,22
"T140217030000",659,"2017-02-14 03:00:00",2017-02-14 03:00:00,2017-02-14 03:00:00,"Di. 14 Feb 2017","03",22.5,20.75,20.5,21,20.5,22.75,19.75,21.5,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0.5,22
"T140217040000",660,"2017-02-14 04:00:00",2017-02-14 04:00:00,2017-02-14 04:00:00,"Di. 14 Feb 2017","04",22.25,20.75,20.5,21,20.5,22.75,19.75,21.25,20.75,21.5,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,23,20,0.5,0,22
"T140217050000",661,"2017-02-14 05:00:00",2017-02-14 05:00:00,2017-02-14 05:00:00,"Di. 14 Feb 2017","05",22.25,20.75,20.5,21,20.5,22.75,20,21.25,20.75,20.5,20.75,20.5,22.5,19.75,21.5,21.75,21,19.5,22.75,20,0.5,0,22
"T140217060000",662,"2017-02-14 06:00:00",2017-02-14 06:00:00,2017-02-14 06:00:00,"Di. 14 Feb 2017","06",22.25,20.75,20.5,21,20.5,22.75,19.75,21.25,20.75,21,20.5,20.5,22.5,19.75,21.5,21.75,21,19.5,22.75,20,0,-0.5,22
"T140217070000",663,"2017-02-14 07:00:00",2017-02-14 07:00:00,2017-02-14 07:00:00,"Di. 14 Feb 2017","07",22.5,20.75,20.5,21,20.5,22.75,19.75,21.25,20.75,21.5,20.5,20.5,22.5,19.75,21.25,21.75,21,19.5,23,19.5,0,-0.5,22
"T140217080000",664,"2017-02-14 08:00:00",2017-02-14 08:00:00,2017-02-14 08:00:00,"Di. 14 Feb 2017","08",22.75,20.75,20.75,21,20.5,23.25,19.5,22.5,20.75,22,20.5,20.5,23,19.75,21.5,22,21,19.5,23.25,20,0,0,24
"T140217090000",665,"2017-02-14 09:00:00",2017-02-14 09:00:00,2017-02-14 09:00:00,"Di. 14 Feb 2017","09",22.75,21.25,20,20,19.5,23.25,19.75,19.5,20.75,20.5,20.75,20.75,23,19.75,22,22,19,20,21,20.25,0.5,0.5,24
"T140217100000",666,"2017-02-14 10:00:00",2017-02-14 10:00:00,2017-02-14 10:00:00,"Di. 14 Feb 2017","10",22.75,21.25,21,21.5,20.5,21.75,20.5,20.75,21.75,21,21,20.75,23.25,20.25,20.75,21.5,20,21,22,21.25,2,2,24
"T140217110000",667,"2017-02-14 11:00:00",2017-02-14 11:00:00,2017-02-14 11:00:00,"Di. 14 Feb 2017","11",23.25,21.75,22,23,21.5,23,21.75,22,22.5,22,22.75,22.5,22.75,22,21.75,22.5,21.25,21.25,23.25,21.75,4.5,3.5,24
"T140217120000",668,"2017-02-14 12:00:00",2017-02-14 12:00:00,2017-02-14 12:00:00,"Di. 14 Feb 2017","12",24.25,23.25,24,25,23,24.5,23,23.25,24.25,24,25,23.75,24,23.25,24,23.75,22.5,22.5,26.25,23.5,3.5,3,24
"T140217130000",669,"2017-02-14 13:00:00",2017-02-14 13:00:00,2017-02-14 13:00:00,"Di. 14 Feb 2017","13",23.5,22.75,24,24.5,22.5,23,21.5,22.5,23.75,23.75,24,23.25,23.25,21.75,22.75,22.5,21.75,22.5,24.75,23.5,4.5,4,24
"T140217140000",670,"2017-02-14 14:00:00",2017-02-14 14:00:00,2017-02-14 14:00:00,"Di. 14 Feb 2017","14",23.25,24,23.75,23,22,23,22,22.75,23.75,23,23.5,23.25,23,22.25,23.25,22.5,21.25,22,23.75,23.25,6,5.5,24
"T140217150000",671,"2017-02-14 15:00:00",2017-02-14 15:00:00,2017-02-14 15:00:00,"Di. 14 Feb 2017","15",24.25,25,23.5,24,23,24.25,23,23.25,24.25,24,24.5,24,24,23.25,24.25,23.5,22.5,23,24.25,23.5,7,6.5,24
"T140217160000",672,"2017-02-14 16:00:00",2017-02-14 16:00:00,2017-02-14 16:00:00,"Di. 14 Feb 2017","16",24.25,24.75,23.25,23.5,23,24.5,23,23.5,23.75,24,24.5,23.75,24,23.25,24.25,23.5,22.75,23,24.5,23,6.5,6.5,24
"T140217170000",673,"2017-02-14 17:00:00",2017-02-14 17:00:00,2017-02-14 17:00:00,"Di. 14 Feb 2017","17",23.75,23,22.75,23,22.5,23.75,22,22.5,23.25,22.5,23,23,24,22,23,23.5,22.5,22.5,24,22.5,5.5,5.5,22
"T140217180000",674,"2017-02-14 18:00:00",2017-02-14 18:00:00,2017-02-14 18:00:00,"Di. 14 Feb 2017","18",22.5,21.25,21.25,21.5,21,22.25,20.5,21,21.75,21.5,21.5,21.25,23,20.25,21,22,21.25,21,22.5,21,3.5,3,22
"T140217190000",675,"2017-02-14 19:00:00",2017-02-14 19:00:00,2017-02-14 19:00:00,"Di. 14 Feb 2017","19",22.25,20.75,21,21,20.75,22.25,19.5,21.75,21.25,21.5,20.5,20.75,22.5,19.5,20.5,21.5,21,20.5,23,20.5,2,2,22
"T140217200000",676,"2017-02-14 20:00:00",2017-02-14 20:00:00,2017-02-14 20:00:00,"Di. 14 Feb 2017","20",21.75,20.75,20.5,21,20.5,22.25,19.5,21.5,20.75,21.5,20.5,20.25,22,19.25,20.5,21.5,21,20,23,20.25,1.5,1,22
"T140217210000",677,"2017-02-14 21:00:00",2017-02-14 21:00:00,2017-02-14 21:00:00,"Di. 14 Feb 2017","21",21.75,20.75,20.5,20.75,20.5,22.25,19.25,21.5,20.75,21.5,20.5,20.25,22,19.25,20.75,21.5,21,19.5,23,20,0.5,0.5,22
"T140217220000",678,"2017-02-14 22:00:00",2017-02-14 22:00:00,2017-02-14 22:00:00,"Di. 14 Feb 2017","22",21.75,20.75,20.5,20.75,20.5,22.25,19.5,21.25,20.75,21.5,20.5,20.25,22,19.25,20.75,21.5,21,19.5,23,20,0,-0.5,22
"T140217230000",679,"2017-02-14 23:00:00",2017-02-14 23:00:00,2017-02-14 23:00:00,"Di. 14 Feb 2017","23",22,20.75,20.5,20.75,20.5,22.25,19.5,21.5,20.75,21.5,20.75,20.25,22,19.5,20.75,21.5,21,19.5,22.75,20,-0.5,-0.5,22
"T150217000000",680,"2017-02-15 00:00:00",2017-02-15 00:00:00,2017-02-15 00:00:00,"Mi. 15 Feb 2017","00",22.25,20.75,20.5,20.75,20.5,22.25,19.5,21,20.75,21.5,20.5,20.25,22,19.25,20.75,21.5,21,19.5,22.75,20,-1,-1,22
"T150217010000",681,"2017-02-15 01:00:00",2017-02-15 01:00:00,2017-02-15 01:00:00,"Mi. 15 Feb 2017","01",22.25,20.75,20.5,20.5,20.25,22.25,19.5,21,20.75,21.5,20.5,20.25,22,19.25,20.5,21.5,20.75,19.5,22.75,20,-1.5,-1.5,22
"T150217020000",682,"2017-02-15 02:00:00",2017-02-15 02:00:00,2017-02-15 02:00:00,"Mi. 15 Feb 2017","02",22.25,20.5,20.5,20.5,20.25,22.25,19.5,21,20.75,21.5,20.5,20.25,22,19.25,20.5,21.5,20.75,19.5,22.75,19.75,-1.5,-2,22
"T150217030000",683,"2017-02-15 03:00:00",2017-02-15 03:00:00,2017-02-15 03:00:00,"Mi. 15 Feb 2017","03",22.25,20.25,20.5,20.5,20.25,22.25,19.5,21,20.75,21.5,20.5,20.25,22,19.25,20.5,21.5,20.75,19.5,22.75,19.75,-2,-2,22
"T150217040000",684,"2017-02-15 04:00:00",2017-02-15 04:00:00,2017-02-15 04:00:00,"Mi. 15 Feb 2017","04",22,20.25,20.5,20.5,20.25,22.25,19.5,20.75,20.75,21,20.5,20.25,22,19.25,20.5,21.25,20.5,19,22.75,19.5,-2,-2.5,22
"T150217050000",685,"2017-02-15 05:00:00",2017-02-15 05:00:00,2017-02-15 05:00:00,"Mi. 15 Feb 2017","05",21.75,20.25,20.25,20.5,20,22.25,19.25,20.75,20.5,20,20.5,20,22,19.25,20.5,21.25,20.5,19,22.5,19.5,-2.5,-2.5,22
"T150217060000",686,"2017-02-15 06:00:00",2017-02-15 06:00:00,2017-02-15 06:00:00,"Mi. 15 Feb 2017","06",21.75,20.25,20.25,20.5,20,22.25,19,20.75,20.25,20.5,20.25,20,22,19.25,20.5,21.25,20.5,19,22.5,19.5,-2.5,-2.5,22
"T150217070000",687,"2017-02-15 07:00:00",2017-02-15 07:00:00,2017-02-15 07:00:00,"Mi. 15 Feb 2017","07",22,20.25,20.25,20.5,20,22.25,19,21,20.25,21,20.25,20,22,19.25,20.5,21.25,20.5,19,22.75,19.5,-2.5,-2.5,22
"T150217080000",688,"2017-02-15 08:00:00",2017-02-15 08:00:00,2017-02-15 08:00:00,"Mi. 15 Feb 2017","08",22.5,20.75,20.5,20.75,20.5,22.75,19.5,22,20.75,21.5,20.5,20.25,22.5,19.25,21,21.5,21,19.5,23,20,-0.5,-0.5,24
"T150217090000",689,"2017-02-15 09:00:00",2017-02-15 09:00:00,2017-02-15 09:00:00,"Mi. 15 Feb 2017","09",23,21.25,21,21.25,21,23.25,20,22.5,21.25,22,21,21,23,20.25,22,22.5,21.25,20.5,23.5,20.5,0,-0.5,24
